condition,attack,persona_id,risk_tier,rank,top1,top3,score_true,top_candidate
c3_per_doc_pseudonym,char_tfidf,P0028,T2,3,0,1,0.08787501860280526,P0009
c3_per_doc_pseudonym,char_tfidf,P0029,T3,1,1,1,0.29320600365593036,P0029
c3_per_doc_pseudonym,char_tfidf,P0031,T2,10,0,0,0.04225425918358282,P0047
c3_per_doc_pseudonym,char_tfidf,P0032,T3,1,1,1,0.28531976046551516,P0032
c3_per_doc_pseudonym,char_tfidf,P0033,T1,4,0,0,0.07259663021959799,P0018
c3_per_doc_pseudonym,char_tfidf,P0034,T2,5,0,0,0.08021188880871609,P0029
c3_per_doc_pseudonym,char_tfidf,P0036,T1,3,0,1,0.07075179662862152,P0018
c3_per_doc_pseudonym,char_tfidf,P0037,T2,1,1,1,0.11721278141244115,P0037
c3_per_doc_pseudonym,char_tfidf,P0038,T3,1,1,1,0.27721433952409325,P0038
c3_per_doc_pseudonym,char_tfidf,P0039,T1,3,0,1,0.07233219854541235,P0057
c3_per_doc_pseudonym,char_tfidf,P0041,T3,1,1,1,0.25985371973561006,P0041
c3_per_doc_pseudonym,char_tfidf,P0042,T1,9,0,0,0.05530298967112074,P0040
c3_per_doc_pseudonym,char_tfidf,P0043,T2,2,0,1,0.1160372291940101,P0050
c3_per_doc_pseudonym,char_tfidf,P0044,T3,1,1,1,0.2725963787447875,P0044
c3_per_doc_pseudonym,char_tfidf,P0046,T2,6,0,0,0.09537414257569256,P0094
c3_per_doc_pseudonym,char_tfidf,P0047,T3,1,1,1,0.26438697858003063,P0047
c3_per_doc_pseudonym,char_tfidf,P0048,T1,9,0,0,0.052377029861399214,P0059
c3_per_doc_pseudonym,char_tfidf,P0049,T2,2,0,1,0.08166407452703651,P0046
c3_per_doc_pseudonym,char_tfidf,P0051,T1,4,0,0,0.07023042375508723,P0003
c3_per_doc_pseudonym,char_tfidf,P0052,T2,2,0,1,0.10278256208675383,P0030
c3_per_doc_pseudonym,char_tfidf,P0053,T3,1,1,1,0.2130997732153052,P0053
c3_per_doc_pseudonym,char_tfidf,P0054,T1,10,0,0,0.05819163452212463,P0030
c3_per_doc_pseudonym,char_tfidf,P0056,T3,1,1,1,0.29922284343163663,P0056
c3_per_doc_pseudonym,char_tfidf,P0057,T1,2,0,1,0.08728869363172599,P0018
c3_per_doc_pseudonym,char_tfidf,P0058,T2,7,0,0,0.06863763845173086,P0073
c3_per_doc_pseudonym,char_tfidf,P0059,T3,1,1,1,0.2844441251790912,P0059
c3_per_doc_pseudonym,char_tfidf,P0061,T2,1,1,1,0.11207010669221888,P0061
c3_per_doc_pseudonym,char_tfidf,P0062,T3,1,1,1,0.2800256594352852,P0062
c3_per_doc_pseudonym,char_tfidf,P0063,T1,5,0,0,0.0702327503936862,P0011
c3_per_doc_pseudonym,char_tfidf,P0064,T2,4,0,0,0.09728208463847263,P0035
c3_per_doc_pseudonym,char_tfidf,P0066,T1,3,0,1,0.07093976121269066,P0028
c3_per_doc_pseudonym,char_tfidf,P0067,T2,5,0,0,0.07552963816558428,P0000
c3_per_doc_pseudonym,char_tfidf,P0068,T3,1,1,1,0.3030932417385815,P0068
c3_per_doc_pseudonym,char_tfidf,P0069,T1,10,0,0,0.05604982909225472,P0052
c3_per_doc_pseudonym,char_tfidf,P0071,T3,1,1,1,0.2321890108763652,P0071
c3_per_doc_pseudonym,char_tfidf,P0072,T1,4,0,0,0.07578949454751646,P0040
c3_per_doc_pseudonym,char_tfidf,P0073,T2,2,0,1,0.09233776515474282,P0061
c3_per_doc_pseudonym,char_tfidf,P0074,T3,1,1,1,0.3106385442700081,P0074
c3_per_doc_pseudonym,char_tfidf,P0076,T2,7,0,0,0.07471648917745399,P0045
c3_per_doc_pseudonym,char_tfidf,P0077,T3,1,1,1,0.2504410419135976,P0077
c3_per_doc_pseudonym,char_tfidf,P0078,T1,10,0,0,0.04169822143698278,P0008
c3_per_doc_pseudonym,char_tfidf,P0079,T2,8,0,0,0.06707995663021057,P0050
c3_per_doc_pseudonym,char_tfidf,P0081,T1,4,0,0,0.08046214040296118,P0011
c3_per_doc_pseudonym,char_tfidf,P0082,T2,2,0,1,0.07699517860638581,P0045
c3_per_doc_pseudonym,char_tfidf,P0083,T3,1,1,1,0.27538082957322707,P0083
c3_per_doc_pseudonym,char_tfidf,P0084,T1,4,0,0,0.0750544404113402,P0057
c3_per_doc_pseudonym,char_tfidf,P0086,T3,1,1,1,0.30779510155879164,P0086
c3_per_doc_pseudonym,char_tfidf,P0087,T1,3,0,1,0.08307741541309584,P0106
c3_per_doc_pseudonym,char_tfidf,P0088,T2,7,0,0,0.0654842800606213,P0030
c3_per_doc_pseudonym,char_tfidf,P0089,T3,1,1,1,0.21892656210609393,P0089
c3_per_doc_pseudonym,char_tfidf,P0091,T2,4,0,0,0.10550351957859483,P0101
c3_per_doc_pseudonym,char_tfidf,P0092,T3,1,1,1,0.2412691417992283,P0092
c3_per_doc_pseudonym,char_tfidf,P0093,T1,2,0,1,0.09351660353385112,P0043
c3_per_doc_pseudonym,char_tfidf,P0094,T2,3,0,1,0.0952781278874212,P0011
c3_per_doc_pseudonym,char_tfidf,P0096,T1,4,0,0,0.0743904907244126,P0046
c3_per_doc_pseudonym,char_tfidf,P0097,T2,3,0,1,0.09463584643855007,P0009
c3_per_doc_pseudonym,char_tfidf,P0098,T3,1,1,1,0.3059262069299805,P0098
c3_per_doc_pseudonym,char_tfidf,P0099,T1,6,0,0,0.0647043426193637,P0041
c3_per_doc_pseudonym,char_tfidf,P0101,T3,1,1,1,0.29838466436615707,P0101
c3_per_doc_pseudonym,char_tfidf,P0102,T1,9,0,0,0.052100755106390964,P0060
c3_per_doc_pseudonym,char_tfidf,P0103,T2,4,0,0,0.08624242925651948,P0009
c3_per_doc_pseudonym,char_tfidf,P0104,T3,1,1,1,0.2648375800043488,P0104
c3_per_doc_pseudonym,char_tfidf,P0106,T2,1,1,1,0.10596640967874393,P0106
c3_per_doc_pseudonym,char_tfidf,P0107,T3,1,1,1,0.25778321361967427,P0107
c3_per_doc_pseudonym,char_tfidf,P0108,T1,7,0,0,0.06825720086821443,P0044
c3_per_doc_pseudonym,char_tfidf,P0109,T2,5,0,0,0.08412140814339893,P0118
c3_per_doc_pseudonym,char_tfidf,P0111,T1,4,0,0,0.060390288640907924,P0013
c3_per_doc_pseudonym,char_tfidf,P0112,T2,9,0,0,0.05256030087536484,P0037
c3_per_doc_pseudonym,char_tfidf,P0113,T3,1,1,1,0.2651560874280659,P0113
c3_per_doc_pseudonym,char_tfidf,P0114,T1,6,0,0,0.05747136776057904,P0009
c3_per_doc_pseudonym,char_tfidf,P0116,T3,1,1,1,0.2803972899780381,P0116
c3_per_doc_pseudonym,char_tfidf,P0117,T1,5,0,0,0.05918879929014686,P0005
c3_per_doc_pseudonym,char_tfidf,P0118,T2,2,0,1,0.10378903639227882,P0072
c3_per_doc_pseudonym,char_tfidf,P0119,T3,1,1,1,0.2997760243252162,P0119
c4_doc_local_anon,char_tfidf,P0001,T2,6,0,0,0.07463501588927071,P0046
c4_doc_local_anon,char_tfidf,P0002,T3,1,1,1,0.3068793884888275,P0002
c4_doc_local_anon,char_tfidf,P0003,T1,3,0,1,0.072416540623427,P0117
c4_doc_local_anon,char_tfidf,P0004,T2,2,0,1,0.09410687788730444,P0033
c4_doc_local_anon,char_tfidf,P0006,T1,5,0,0,0.07588911099410466,P0057
c4_doc_local_anon,char_tfidf,P0007,T2,3,0,1,0.11573520750758212,P0045
c4_doc_local_anon,char_tfidf,P0008,T3,1,1,1,0.3274547959399979,P0008
c4_doc_local_anon,char_tfidf,P0009,T1,1,1,1,0.10743244707911567,P0009
c4_doc_local_anon,char_tfidf,P0011,T3,1,1,1,0.37652448861937204,P0011
c4_doc_local_anon,char_tfidf,P0012,T1,1,1,1,0.08746228403330934,P0012
c4_doc_local_anon,char_tfidf,P0013,T2,1,1,1,0.13704816369723796,P0013
c4_doc_local_anon,char_tfidf,P0014,T3,1,1,1,0.3162024104888237,P0014
c4_doc_local_anon,char_tfidf,P0016,T2,5,0,0,0.09946692775697663,P0072
c4_doc_local_anon,char_tfidf,P0017,T3,1,1,1,0.34424485361540774,P0017
c4_doc_local_anon,char_tfidf,P0018,T1,2,0,1,0.10656598514192027,P0057
c4_doc_local_anon,char_tfidf,P0019,T2,3,0,1,0.12318587074442901,P0043
c4_doc_local_anon,char_tfidf,P0021,T1,8,0,0,0.05995600222715389,P0051
c4_doc_local_anon,char_tfidf,P0022,T2,1,1,1,0.1224354463890295,P0022
c4_doc_local_anon,char_tfidf,P0023,T3,1,1,1,0.3362119149389726,P0023
c4_doc_local_anon,char_tfidf,P0024,T1,8,0,0,0.06808610824503175,P0011
c4_doc_local_anon,char_tfidf,P0026,T3,1,1,1,0.31472367655265643,P0026
c4_doc_local_anon,char_tfidf,P0027,T1,8,0,0,0.059731864561759586,P0057
c4_doc_local_anon,char_tfidf,P0028,T2,2,0,1,0.10687093986086134,P0018
c4_doc_local_anon,char_tfidf,P0029,T3,1,1,1,0.35077273325456654,P0029
c4_doc_local_anon,char_tfidf,P0031,T2,5,0,0,0.07858495155456273,P0047
c4_doc_local_anon,char_tfidf,P0032,T3,1,1,1,0.33146632437550133,P0032
c4_doc_local_anon,char_tfidf,P0033,T1,4,0,0,0.07625966249596469,P0018
c4_doc_local_anon,char_tfidf,P0034,T2,5,0,0,0.11456518761916605,P0029
c4_doc_local_anon,char_tfidf,P0036,T1,3,0,1,0.07276395416214128,P0018
c4_doc_local_anon,char_tfidf,P0037,T2,1,1,1,0.14359361819147154,P0037
c4_doc_local_anon,char_tfidf,P0038,T3,1,1,1,0.33970279564367317,P0038
c4_doc_local_anon,char_tfidf,P0039,T1,3,0,1,0.07593062289678511,P0057
c4_doc_local_anon,char_tfidf,P0041,T3,1,1,1,0.3182153188289965,P0041
c4_doc_local_anon,char_tfidf,P0042,T1,9,0,0,0.058028742783140026,P0003
c4_doc_local_anon,char_tfidf,P0043,T2,1,1,1,0.1512523007226579,P0043
c4_doc_local_anon,char_tfidf,P0044,T3,1,1,1,0.3232050918140486,P0044
c4_doc_local_anon,char_tfidf,P0046,T2,2,0,1,0.12727467184253544,P0094
c4_doc_local_anon,char_tfidf,P0047,T3,1,1,1,0.315075761841764,P0047
c4_doc_local_anon,char_tfidf,P0048,T1,9,0,0,0.05427740920799081,P0059
c4_doc_local_anon,char_tfidf,P0049,T2,1,1,1,0.12747071419544131,P0049
c4_doc_local_anon,char_tfidf,P0051,T1,4,0,0,0.0727027472279782,P0003
c4_doc_local_anon,char_tfidf,P0052,T2,2,0,1,0.1302065788091683,P0030
c4_doc_local_anon,char_tfidf,P0053,T3,1,1,1,0.2559621285837117,P0053
c4_doc_local_anon,char_tfidf,P0054,T1,10,0,0,0.06045305842343977,P0030
c4_doc_local_anon,char_tfidf,P0056,T3,1,1,1,0.3550260903877901,P0056
c4_doc_local_anon,char_tfidf,P0057,T1,2,0,1,0.09012609955627862,P0018
c4_doc_local_anon,char_tfidf,P0058,T2,5,0,0,0.09982028283499644,P0017
c4_doc_local_anon,char_tfidf,P0059,T3,1,1,1,0.32332613163550084,P0059
c4_doc_local_anon,char_tfidf,P0061,T2,1,1,1,0.14521547657228537,P0061
c4_doc_local_anon,char_tfidf,P0062,T3,1,1,1,0.3245259474219896,P0062
c4_doc_local_anon,char_tfidf,P0063,T1,4,0,0,0.07343435087770128,P0011
c4_doc_local_anon,char_tfidf,P0064,T2,3,0,1,0.12745335102201386,P0035
c4_doc_local_anon,char_tfidf,P0066,T1,3,0,1,0.07142559446018944,P0074
c4_doc_local_anon,char_tfidf,P0067,T2,4,0,0,0.09724765501272972,P0000
c4_doc_local_anon,char_tfidf,P0068,T3,1,1,1,0.33959260266635793,P0068
c4_doc_local_anon,char_tfidf,P0069,T1,10,0,0,0.05787551708904554,P0107
c4_doc_local_anon,char_tfidf,P0071,T3,1,1,1,0.2818710028129142,P0071
c4_doc_local_anon,char_tfidf,P0072,T1,4,0,0,0.07860125903403113,P0040
c4_doc_local_anon,char_tfidf,P0073,T2,1,1,1,0.13442676066093293,P0073
c4_doc_local_anon,char_tfidf,P0074,T3,1,1,1,0.36723684368896403,P0074
c4_doc_local_anon,char_tfidf,P0076,T2,5,0,0,0.10121059483486959,P0045
c4_doc_local_anon,char_tfidf,P0077,T3,1,1,1,0.3204191278772586,P0077
c4_doc_local_anon,char_tfidf,P0078,T1,10,0,0,0.043314325812569325,P0008
c4_doc_local_anon,char_tfidf,P0079,T2,7,0,0,0.08631203021172847,P0050
c4_doc_local_anon,char_tfidf,P0081,T1,4,0,0,0.08301340924009139,P0011
c4_doc_local_anon,char_tfidf,P0082,T2,2,0,1,0.11039211922925433,P0045
c4_doc_local_anon,char_tfidf,P0083,T3,1,1,1,0.3295923538749568,P0083
c4_doc_local_anon,char_tfidf,P0084,T1,4,0,0,0.07886252374274369,P0057
c4_doc_local_anon,char_tfidf,P0086,T3,1,1,1,0.3583711843113474,P0086
c4_doc_local_anon,char_tfidf,P0087,T1,3,0,1,0.08616877759172058,P0106
c4_doc_local_anon,char_tfidf,P0088,T2,5,0,0,0.09907983800470986,P0030
c4_doc_local_anon,char_tfidf,P0089,T3,1,1,1,0.3010279120913271,P0089
c4_doc_local_anon,char_tfidf,P0091,T2,2,0,1,0.1349873692681983,P0101
c4_doc_local_anon,char_tfidf,P0092,T3,1,1,1,0.3160077146074922,P0092
c4_doc_local_anon,char_tfidf,P0093,T1,2,0,1,0.09732382801324113,P0043
c4_doc_local_anon,char_tfidf,P0094,T2,2,0,1,0.12166021542341125,P0011
c4_doc_local_anon,char_tfidf,P0096,T1,4,0,0,0.07793731600581824,P0046
c4_doc_local_anon,char_tfidf,P0097,T2,1,1,1,0.1263994810610561,P0097
c4_doc_local_anon,char_tfidf,P0098,T3,1,1,1,0.351813791257382,P0098
c4_doc_local_anon,char_tfidf,P0099,T1,6,0,0,0.06715869060487895,P0041
c4_doc_local_anon,char_tfidf,P0101,T3,1,1,1,0.34898578478709796,P0101
c4_doc_local_anon,char_tfidf,P0102,T1,9,0,0,0.05460450380655381,P0060
c4_doc_local_anon,char_tfidf,P0103,T2,1,1,1,0.12463373146186771,P0103
c4_doc_local_anon,char_tfidf,P0104,T3,1,1,1,0.3119185651412833,P0104
c4_doc_local_anon,char_tfidf,P0106,T2,1,1,1,0.14207417887343432,P0106
c4_doc_local_anon,char_tfidf,P0107,T3,1,1,1,0.31441753617720974,P0107
c4_doc_local_anon,char_tfidf,P0108,T1,7,0,0,0.07140456234174503,P0044
c4_doc_local_anon,char_tfidf,P0109,T2,1,1,1,0.12198856347045822,P0109
c4_doc_local_anon,char_tfidf,P0111,T1,4,0,0,0.06336444682539542,P0013
c4_doc_local_anon,char_tfidf,P0112,T2,6,0,0,0.07817655027355382,P0071
c4_doc_local_anon,char_tfidf,P0113,T3,1,1,1,0.3101203772811672,P0113
c4_doc_local_anon,char_tfidf,P0114,T1,6,0,0,0.05993372996684949,P0009
c4_doc_local_anon,char_tfidf,P0116,T3,1,1,1,0.3211949913690976,P0116
c4_doc_local_anon,char_tfidf,P0117,T1,2,0,1,0.07630032483650157,P0003
c4_doc_local_anon,char_tfidf,P0118,T2,1,1,1,0.14301137070707134,P0118
c4_doc_local_anon,char_tfidf,P0119,T3,1,1,1,0.3357136841573127,P0119
c5_linkguard,char_tfidf,P0001,T2,8,0,0,0.041276653342581945,P0046
c5_linkguard,char_tfidf,P0002,T3,9,0,0,0.05381425494968848,P0046
c5_linkguard,char_tfidf,P0003,T1,6,0,0,0.05798135958227434,P0045
c5_linkguard,char_tfidf,P0004,T2,7,0,0,0.05956238991417159,P0110
c5_linkguard,char_tfidf,P0006,T1,9,0,0,0.052030060832343225,P0057
c5_linkguard,char_tfidf,P0007,T2,6,0,0,0.07900259580703015,P0045
c5_linkguard,char_tfidf,P0008,T3,3,0,1,0.08859899894293903,P0040
c5_linkguard,char_tfidf,P0009,T1,2,0,1,0.09318930617958414,P0045
c5_linkguard,char_tfidf,P0011,T3,1,1,1,0.164294415966722,P0011
c5_linkguard,char_tfidf,P0012,T1,5,0,0,0.06024365876610047,P0103
c5_linkguard,char_tfidf,P0013,T2,2,0,1,0.0746917203160284,P0028
c5_linkguard,char_tfidf,P0014,T3,6,0,0,0.0631139762498168,P0023
c5_linkguard,char_tfidf,P0016,T2,9,0,0,0.037927411942032196,P0041
c5_linkguard,char_tfidf,P0017,T3,5,0,0,0.059633695246924065,P0040
c5_linkguard,char_tfidf,P0018,T1,2,0,1,0.08805315385586182,P0057
c5_linkguard,char_tfidf,P0019,T2,9,0,0,0.05252708409173582,P0043
c5_linkguard,char_tfidf,P0021,T1,9,0,0,0.041636574487007,P0051
c5_linkguard,char_tfidf,P0022,T2,3,0,1,0.07298039839906502,P0046
c5_linkguard,char_tfidf,P0023,T3,2,0,1,0.08728325269066818,P0030
c5_linkguard,char_tfidf,P0024,T1,10,0,0,0.05495493059431317,P0011
c5_linkguard,char_tfidf,P0026,T3,3,0,1,0.06487223980450489,P0057
c5_linkguard,char_tfidf,P0027,T1,7,0,0,0.06285155023391757,P0057
c5_linkguard,char_tfidf,P0028,T2,5,0,0,0.08425168407217472,P0009
c5_linkguard,char_tfidf,P0029,T3,6,0,0,0.06918513933188952,P0040
c5_linkguard,char_tfidf,P0031,T2,10,0,0,0.03720729227728864,P0047
c5_linkguard,char_tfidf,P0032,T3,3,0,1,0.08528317015715492,P0007
c5_linkguard,char_tfidf,P0033,T1,5,0,0,0.06289248369009999,P0018
c5_linkguard,char_tfidf,P0034,T2,9,0,0,0.040370692774342486,P0030
c5_linkguard,char_tfidf,P0036,T1,7,0,0,0.0493802792957518,P0018
c5_linkguard,char_tfidf,P0037,T2,2,0,1,0.07759537542241264,P0047
c5_linkguard,char_tfidf,P0038,T3,4,0,0,0.06522184713671704,P0052
c5_linkguard,char_tfidf,P0039,T1,6,0,0,0.06214232122312878,P0057
c5_linkguard,char_tfidf,P0041,T3,1,1,1,0.12528633076244794,P0041
c5_linkguard,char_tfidf,P0042,T1,8,0,0,0.05543976686048287,P0040
c5_linkguard,char_tfidf,P0043,T2,1,1,1,0.09206602003951918,P0043
c5_linkguard,char_tfidf,P0044,T3,5,0,0,0.0791242493369538,P0000
c5_linkguard,char_tfidf,P0046,T2,3,0,1,0.09578066770547046,P0043
c5_linkguard,char_tfidf,P0047,T3,2,0,1,0.06734335725021472,P0011
c5_linkguard,char_tfidf,P0048,T1,9,0,0,0.04387903800214797,P0059
c5_linkguard,char_tfidf,P0049,T2,7,0,0,0.054393140083277544,P0046
c5_linkguard,char_tfidf,P0051,T1,5,0,0,0.06463596525522115,P0007
c5_linkguard,char_tfidf,P0052,T2,7,0,0,0.07162586570868586,P0030
c5_linkguard,char_tfidf,P0053,T3,10,0,0,0.042329155229625576,P0061
c5_linkguard,char_tfidf,P0054,T1,9,0,0,0.05759822754941483,P0030
c5_linkguard,char_tfidf,P0056,T3,4,0,0,0.08176063675786926,P0087
c5_linkguard,char_tfidf,P0057,T1,4,0,0,0.07420375109727259,P0018
c5_linkguard,char_tfidf,P0058,T2,8,0,0,0.050036795502705844,P0017
c5_linkguard,char_tfidf,P0059,T3,5,0,0,0.07213623286698204,P0011
c5_linkguard,char_tfidf,P0061,T2,2,0,1,0.09086456576960139,P0072
c5_linkguard,char_tfidf,P0062,T3,6,0,0,0.059979291529557714,P0009
c5_linkguard,char_tfidf,P0063,T1,4,0,0,0.07373220818323133,P0011
c5_linkguard,char_tfidf,P0064,T2,9,0,0,0.05717401102188178,P0035
c5_linkguard,char_tfidf,P0066,T1,7,0,0,0.055198099655049335,P0028
c5_linkguard,char_tfidf,P0067,T2,10,0,0,0.04524585403944386,P0000
c5_linkguard,char_tfidf,P0068,T3,9,0,0,0.053349431677867515,P0000
c5_linkguard,char_tfidf,P0069,T1,10,0,0,0.04601133748708973,P0107
c5_linkguard,char_tfidf,P0071,T3,7,0,0,0.05491428757568055,P0105
c5_linkguard,char_tfidf,P0072,T1,6,0,0,0.053458807340889494,P0040
c5_linkguard,char_tfidf,P0073,T2,5,0,0,0.061353737848985276,P0061
c5_linkguard,char_tfidf,P0074,T3,7,0,0,0.06292900682194501,P0046
c5_linkguard,char_tfidf,P0076,T2,7,0,0,0.05804417047946588,P0045
c5_linkguard,char_tfidf,P0077,T3,9,0,0,0.045337398713502,P0061
c5_linkguard,char_tfidf,P0078,T1,10,0,0,0.03056521373500508,P0023
c5_linkguard,char_tfidf,P0079,T2,5,0,0,0.07350730381838193,P0089
c5_linkguard,char_tfidf,P0081,T1,7,0,0,0.05350234238560971,P0011
c5_linkguard,char_tfidf,P0082,T2,4,0,0,0.06584717456711305,P0045
c5_linkguard,char_tfidf,P0083,T3,5,0,0,0.07773783819828628,P0096
c5_linkguard,char_tfidf,P0084,T1,8,0,0,0.05771579603683578,P0057
c5_linkguard,char_tfidf,P0086,T3,9,0,0,0.05724350217490374,P0044
c5_linkguard,char_tfidf,P0087,T1,7,0,0,0.06236155229152376,P0106
c5_linkguard,char_tfidf,P0088,T2,9,0,0,0.042928393506489,P0030
c5_linkguard,char_tfidf,P0089,T3,5,0,0,0.07784509875306518,P0011
c5_linkguard,char_tfidf,P0091,T2,4,0,0,0.0937551011107161,P0101
c5_linkguard,char_tfidf,P0092,T3,5,0,0,0.09127555528897228,P0057
c5_linkguard,char_tfidf,P0093,T1,7,0,0,0.06399084394061119,P0043
c5_linkguard,char_tfidf,P0094,T2,8,0,0,0.055173294657879714,P0011
c5_linkguard,char_tfidf,P0096,T1,5,0,0,0.06085604135067193,P0046
c5_linkguard,char_tfidf,P0097,T2,4,0,0,0.07311877513442853,P0045
c5_linkguard,char_tfidf,P0098,T3,5,0,0,0.06950972364786194,P0000
c5_linkguard,char_tfidf,P0099,T1,7,0,0,0.04612014048635773,P0114
c5_linkguard,char_tfidf,P0101,T3,3,0,1,0.08107961012663374,P0091
c5_linkguard,char_tfidf,P0102,T1,7,0,0,0.05628600481897308,P0060
c5_linkguard,char_tfidf,P0103,T2,6,0,0,0.06652568713292438,P0009
c5_linkguard,char_tfidf,P0104,T3,7,0,0,0.06308764853052591,P0009
c5_linkguard,char_tfidf,P0106,T2,2,0,1,0.0739481639761854,P0046
c5_linkguard,char_tfidf,P0107,T3,6,0,0,0.06502057574271682,P0091
c5_linkguard,char_tfidf,P0108,T1,8,0,0,0.04682407593493719,P0044
c5_linkguard,char_tfidf,P0109,T2,7,0,0,0.05357116736550285,P0028
c5_linkguard,char_tfidf,P0111,T1,5,0,0,0.06119220634778104,P0013
c5_linkguard,char_tfidf,P0112,T2,9,0,0,0.03205535245873126,P0037
c5_linkguard,char_tfidf,P0113,T3,10,0,0,0.04405551389642928,P0106
c5_linkguard,char_tfidf,P0114,T1,7,0,0,0.048693213777856646,P0009
c5_linkguard,char_tfidf,P0116,T3,7,0,0,0.06964168478574108,P0009
c5_linkguard,char_tfidf,P0117,T1,6,0,0,0.05752282777076175,P0005
c5_linkguard,char_tfidf,P0118,T2,6,0,0,0.057322532201928976,P0072
c5_linkguard,char_tfidf,P0119,T3,2,0,1,0.09206232383276282,P0007
c6_aggressive_redaction,char_tfidf,P0001,T2,8,0,0,0.02754071355229959,P0046
c6_aggressive_redaction,char_tfidf,P0002,T3,7,0,0,0.03290168471831552,P0072
c6_aggressive_redaction,char_tfidf,P0003,T1,3,0,1,0.05296110930641295,P0045
c6_aggressive_redaction,char_tfidf,P0004,T2,3,0,1,0.03953842284864827,P0044
c6_aggressive_redaction,char_tfidf,P0006,T1,9,0,0,0.038848565263678525,P0057
c6_aggressive_redaction,char_tfidf,P0007,T2,5,0,0,0.04037166304372834,P0045
c6_aggressive_redaction,char_tfidf,P0008,T3,2,0,1,0.05054738085654264,P0023
c6_aggressive_redaction,char_tfidf,P0009,T1,1,1,1,0.09536559319856694,P0009
c6_aggressive_redaction,char_tfidf,P0011,T3,1,1,1,0.07115339625799837,P0011
c6_aggressive_redaction,char_tfidf,P0012,T1,10,0,0,0.03067734983527062,P0028
c6_aggressive_redaction,char_tfidf,P0013,T2,10,0,0,0.027559992686369512,P0028
c6_aggressive_redaction,char_tfidf,P0014,T3,7,0,0,0.03693718222497371,P0023
c6_aggressive_redaction,char_tfidf,P0016,T2,9,0,0,0.028720086963540514,P0009
c6_aggressive_redaction,char_tfidf,P0017,T3,7,0,0,0.0366466345077445,P0109
c6_aggressive_redaction,char_tfidf,P0018,T1,2,0,1,0.08160430593021066,P0057
c6_aggressive_redaction,char_tfidf,P0019,T2,9,0,0,0.03496019330260303,P0059
c6_aggressive_redaction,char_tfidf,P0021,T1,9,0,0,0.03158660647584526,P0028
c6_aggressive_redaction,char_tfidf,P0022,T2,6,0,0,0.030671533738857067,P0046
c6_aggressive_redaction,char_tfidf,P0023,T3,2,0,1,0.06500867689502614,P0030
c6_aggressive_redaction,char_tfidf,P0024,T1,10,0,0,0.041325606521014684,P0011
c6_aggressive_redaction,char_tfidf,P0026,T3,6,0,0,0.027511604391789804,P0057
c6_aggressive_redaction,char_tfidf,P0027,T1,9,0,0,0.04006066660394569,P0018
c6_aggressive_redaction,char_tfidf,P0028,T2,5,0,0,0.044589921969161735,P0018
c6_aggressive_redaction,char_tfidf,P0029,T3,9,0,0,0.03167619380121452,P0091
c6_aggressive_redaction,char_tfidf,P0031,T2,10,0,0,0.023483000928120962,P0015
c6_aggressive_redaction,char_tfidf,P0032,T3,2,0,1,0.048272349483677666,P0007
c6_aggressive_redaction,char_tfidf,P0033,T1,5,0,0,0.056788492836159464,P0018
c6_aggressive_redaction,char_tfidf,P0034,T2,9,0,0,0.028981234581188623,P0030
c6_aggressive_redaction,char_tfidf,P0036,T1,8,0,0,0.04325077158155378,P0018
c6_aggressive_redaction,char_tfidf,P0037,T2,7,0,0,0.03782877581325499,P0035
c6_aggressive_redaction,char_tfidf,P0038,T3,4,0,0,0.04188703701930498,P0115
c6_aggressive_redaction,char_tfidf,P0039,T1,4,0,0,0.056935777062570816,P0057
c6_aggressive_redaction,char_tfidf,P0041,T3,9,0,0,0.03095212526164926,P0051
c6_aggressive_redaction,char_tfidf,P0042,T1,9,0,0,0.03756040329158516,P0086
c6_aggressive_redaction,char_tfidf,P0043,T2,2,0,1,0.05732190090394814,P0101
c6_aggressive_redaction,char_tfidf,P0044,T3,3,0,1,0.047691032006008584,P0000
c6_aggressive_redaction,char_tfidf,P0046,T2,4,0,0,0.042912987851028817,P0045
c6_aggressive_redaction,char_tfidf,P0047,T3,7,0,0,0.0336381520438968,P0011
c6_aggressive_redaction,char_tfidf,P0048,T1,8,0,0,0.041390100459474555,P0059
c6_aggressive_redaction,char_tfidf,P0049,T2,6,0,0,0.037417547273679574,P0046
c6_aggressive_redaction,char_tfidf,P0051,T1,6,0,0,0.0523547888819722,P0003
c6_aggressive_redaction,char_tfidf,P0052,T2,6,0,0,0.03197556169386741,P0030
c6_aggressive_redaction,char_tfidf,P0053,T3,10,0,0,0.022717206437644234,P0005
c6_aggressive_redaction,char_tfidf,P0054,T1,10,0,0,0.035209116986992285,P0030
c6_aggressive_redaction,char_tfidf,P0056,T3,4,0,0,0.04930658170670903,P0072
c6_aggressive_redaction,char_tfidf,P0057,T1,3,0,1,0.06919549881487419,P0018
c6_aggressive_redaction,char_tfidf,P0058,T2,10,0,0,0.017558492008104658,P0118
c6_aggressive_redaction,char_tfidf,P0059,T3,3,0,1,0.058367751324207524,P0011
